design_id,target,rank,mean_binder_plddt,mean_binder_intrachain_pae,min_interaction_pae,rmsd_to_rfdiff,binder_length,target_length,model_file,ptm,iptm,pae_rank,raw_score
design_268.1,ESAG6__vs__ESAG7,2,91.92788461538461,2.150380917159763,1.7,0.5743895287916456,52,320,design_268.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb,0.94,0.94,1.0,0.6326558984812171
design_268.1,ESAG6__vs__ESAG7,3,84.96173076923075,2.6310170118343197,3.42,0.6555751932861297,52,320,design_268.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.94,0.92,3.0,0.6326558984812171
design_268.1,ESAG6__vs__ESAG7,4,61.51,3.3244193786982246,16.75,0.8811014115678291,52,320,design_268.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.89,0.84,4.0,0.6326558984812171
design_268.1,ESAG6__vs__ESAG7,5,50.828653846153856,6.842899408284023,17.73,1.2129636002851547,52,320,design_268.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.88,0.83,5.0,0.6326558984812171
design_269.1,ESAG6__vs__ESAG7,1,39.99597014925373,13.083515259523278,19.73,5.7051700059492125,67,320,design_269.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,0.88,0.81,1.0,0.15666960580053313
design_269.1,ESAG6__vs__ESAG7,2,55.98552238805971,6.106807752283359,20.53,2.0851363006565395,67,320,design_269.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb,0.88,0.81,2.0,0.15666960580053313
design_269.1,ESAG6__vs__ESAG7,3,38.35283582089553,12.4474025395411,22.25,3.564130581345407,67,320,design_269.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb,0.87,0.8,4.0,0.15666960580053313
design_269.1,ESAG6__vs__ESAG7,4,55.306567164179114,5.7509623524170195,24.25,1.9883204105681027,67,320,design_269.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb,0.87,0.8,5.0,0.15666960580053313
design_269.1,ESAG6__vs__ESAG7,5,60.325223880597015,4.395698373802629,21.42,1.8923606821254007,67,320,design_269.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.8,3.0,0.15666960580053313
design_27.1,ESAG6__vs__ESAG7,1,49.403484848484844,11.640585399449035,6.8,3.838533927031836,66,320,design_27.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.9,0.86,1.0,0.20425214015155804
design_27.1,ESAG6__vs__ESAG7,2,41.43909090909091,11.94739210284665,18.14,3.5725304232365493,66,320,design_27.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.88,0.82,2.0,0.20425214015155804
design_27.1,ESAG6__vs__ESAG7,3,40.62863636363636,11.879398530762169,19.45,9.65731937754708,66,320,design_27.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.87,0.81,3.0,0.20425214015155804
design_27.1,ESAG6__vs__ESAG7,4,38.66333333333333,12.605716253443527,21.09,4.280290631250955,66,320,design_27.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.86,0.8,4.0,0.20425214015155804
design_27.1,ESAG6__vs__ESAG7,5,39.27681818181818,11.608372359963267,21.81,9.047115251318615,66,320,design_27.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.86,0.79,5.0,0.20425214015155804
design_270.1,ESAG6__vs__ESAG7,1,47.985342465753426,9.48487333458435,17.78,3.3717891971097367,73,320,design_270.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.87,0.8,1.0,0.15354177196307525
design_270.1,ESAG6__vs__ESAG7,2,41.99150684931507,13.083683617939576,24.39,4.947919045235599,73,320,design_270.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.86,0.79,4.0,0.15354177196307525
design_270.1,ESAG6__vs__ESAG7,3,35.44917808219178,14.76450741227247,22.5,5.032983516347939,73,320,design_270.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb,0.86,0.79,3.0,0.15354177196307525
design_270.1,ESAG6__vs__ESAG7,4,37.91273972602739,13.692197410395947,25.17,4.444085665919617,73,320,design_270.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb,0.86,0.79,5.0,0.15354177196307525
design_270.1,ESAG6__vs__ESAG7,5,39.67876712328768,12.380686808031527,22.17,4.7094841971323405,73,320,design_270.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.86,0.78,2.0,0.15354177196307525
design_271.1,ESAG6__vs__ESAG7,1,62.781612903225806,7.331971904266389,6.75,3.7541225293380203,62,320,design_271.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.92,0.89,1.0,0.25527168238744585
design_271.1,ESAG6__vs__ESAG7,2,50.39403225806453,8.873126951092612,13.03,4.819297584860371,62,320,design_271.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb,0.88,0.83,2.0,0.25527168238744585
design_271.1,ESAG6__vs__ESAG7,3,49.043064516129036,8.3414802289282,15.69,3.5949438244561738,62,320,design_271.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.89,0.83,3.0,0.25527168238744585
design_271.1,ESAG6__vs__ESAG7,4,48.18241935483871,8.500306971904267,16.7,4.637936060113916,62,320,design_271.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.88,0.82,4.0,0.25527168238744585
design_271.1,ESAG6__vs__ESAG7,5,44.38516129032258,9.567700312174818,18.27,4.109843856055955,62,320,design_271.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb,0.88,0.82,5.0,0.25527168238744585
design_272.1,ESAG6__vs__ESAG7,1,40.580967741935474,12.48115764828304,21.64,2.705231612359084,62,320,design_272.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,0.88,0.81,4.0,0.1458960503601181
design_272.1,ESAG6__vs__ESAG7,2,23.78516129032258,19.402104578563996,19.61,13.735919000491874,62,320,design_272.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb,0.88,0.81,1.0,0.1458960503601181
design_272.1,ESAG6__vs__ESAG7,3,33.601612903225806,16.30966961498439,20.64,8.54567412812077,62,320,design_272.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.88,0.81,2.0,0.1458960503601181
design_272.1,ESAG6__vs__ESAG7,4,37.17387096774193,12.45077783558793,21.28,2.805284452772511,62,320,design_272.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.81,3.0,0.1458960503601181
design_272.1,ESAG6__vs__ESAG7,5,39.52193548387097,12.077715920915713,25.48,2.796948555475114,62,320,design_272.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb,0.87,0.8,5.0,0.1458960503601181
design_273.1,ESAG6__vs__ESAG7,1,39.984307692307695,12.40382721893491,19.89,9.281818576759958,65,320,design_273.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.87,0.81,1.0,0.140335163597049
design_273.1,ESAG6__vs__ESAG7,2,39.310307692307696,11.965704142011834,21.61,7.60872600979455,65,320,design_273.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.8,2.0,0.140335163597049
design_273.1,ESAG6__vs__ESAG7,3,38.94461538461538,12.452700591715978,25.5,10.60856727092233,65,320,design_273.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.87,0.8,4.0,0.140335163597049
design_273.1,ESAG6__vs__ESAG7,4,37.67046153846154,13.289779881656804,22.58,7.6489462764770915,65,320,design_273.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.86,0.8,3.0,0.140335163597049
design_273.1,ESAG6__vs__ESAG7,5,39.58923076923077,12.502231952662722,26.83,8.500287096116498,65,320,design_273.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb,0.86,0.79,5.0,0.140335163597049
design_274.1,ESAG6__vs__ESAG7,1,36.51194029850746,12.346253063042994,19.28,4.570431540819469,67,320,design_274.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.88,0.81,1.0,0.14553219184114963
design_274.1,ESAG6__vs__ESAG7,2,31.0234328358209,15.028886166184005,20.56,5.027683202204721,67,320,design_274.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb,0.87,0.81,2.0,0.14553219184114963
design_274.1,ESAG6__vs__ESAG7,3,29.30641791044776,18.919614613499665,23.59,9.689007127975447,67,320,design_274.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.87,0.8,3.0,0.14553219184114963
design_274.1,ESAG6__vs__ESAG7,4,25.982686567164176,19.00297170862107,25.45,16.73302623193098,67,320,design_274.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.8,5.0,0.14553219184114963
design_274.1,ESAG6__vs__ESAG7,5,25.927761194029852,20.513677879260413,24.3,10.403735211429105,67,320,design_274.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb,0.87,0.8,4.0,0.14553219184114963
design_275.1,ESAG6__vs__ESAG7,1,47.83114285714286,10.51214693877551,21.42,4.048232202797042,70,320,design_275.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,0.87,0.8,1.0,0.1472488805548656
design_275.1,ESAG6__vs__ESAG7,2,46.146,11.92819387755102,22.39,4.045271484122779,70,320,design_275.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb,0.87,0.8,2.0,0.1472488805548656
design_275.1,ESAG6__vs__ESAG7,3,46.22371428571429,10.291599999999999,23.42,3.9358840115187372,70,320,design_275.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb,0.86,0.79,5.0,0.1472488805548656
design_275.1,ESAG6__vs__ESAG7,4,45.886428571428574,10.480085714285714,22.7,3.839542172024337,70,320,design_275.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.86,0.79,3.0,0.1472488805548656
design_275.1,ESAG6__vs__ESAG7,5,45.46742857142858,12.3189,23.03,3.9704635077524495,70,320,design_275.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.86,0.79,4.0,0.1472488805548656
design_276.1,ESAG6__vs__ESAG7,1,62.60415094339623,6.744631541473834,7.32,1.5218962701135907,53,320,design_276.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,0.92,0.9,1.0,0.2985502251062647
design_276.1,ESAG6__vs__ESAG7,2,52.91943396226416,7.492986828052688,12.48,1.8229287804643177,53,320,design_276.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb,0.9,0.87,3.0,0.2985502251062647
design_276.1,ESAG6__vs__ESAG7,3,51.83792452830188,7.782702029191883,11.27,1.8966026587772575,53,320,design_276.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb,0.9,0.86,2.0,0.2985502251062647
design_276.1,ESAG6__vs__ESAG7,4,47.8643396226415,8.407760768956924,15.27,2.0635444877384073,53,320,design_276.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb,0.9,0.85,4.0,0.2985502251062647
design_276.1,ESAG6__vs__ESAG7,5,45.3577358490566,9.103424706301174,15.59,2.0525997236105447,53,320,design_276.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.89,0.84,5.0,0.2985502251062647
design_277.1,ESAG6__vs__ESAG7,1,80.1863076923077,4.152634319526626,4.43,1.0330686845315815,65,320,design_277.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb,0.93,0.91,1.0,0.4504239133615256
design_277.1,ESAG6__vs__ESAG7,2,79.5823076923077,3.8728236686390534,4.52,1.1376898116838103,65,320,design_277.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.93,0.91,2.0,0.4504239133615256
design_277.1,ESAG6__vs__ESAG7,3,76.45938461538461,3.93931124260355,8.13,0.9030152785890087,65,320,design_277.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb,0.92,0.89,3.0,0.4504239133615256
design_277.1,ESAG6__vs__ESAG7,4,75.45492307692307,4.073261538461539,11.77,1.317813439131772,65,320,design_277.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb,0.91,0.87,4.0,0.4504239133615256
design_277.1,ESAG6__vs__ESAG7,5,67.37307692307692,4.158286390532544,21.31,1.8625378449066006,65,320,design_277.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.8,5.0,0.4504239133615256
design_278.1,ESAG6__vs__ESAG7,1,42.9546551724138,10.074649227110582,21.14,4.8918732183347196,58,320,design_278.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,0.88,0.82,4.0,0.1586007642887672
design_278.1,ESAG6__vs__ESAG7,2,40.656724137931036,11.867042211652793,20.86,5.93138079938938,58,320,design_278.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,0.88,0.82,3.0,0.1586007642887672
design_278.1,ESAG6__vs__ESAG7,3,42.48534482758621,10.808947681331748,19.73,3.3508961278713536,58,320,design_278.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.88,0.81,1.0,0.1586007642887672
design_278.1,ESAG6__vs__ESAG7,4,40.289310344827584,11.939331153388824,24.31,6.400753371247929,58,320,design_278.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb,0.88,0.81,5.0,0.1586007642887672
design_278.1,ESAG6__vs__ESAG7,5,42.61517241379311,10.767874554102258,20.0,4.017312886192801,58,320,design_278.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.87,0.81,2.0,0.1586007642887672
design_279.1,ESAG6__vs__ESAG7,1,53.5877922077922,10.70874346432788,4.88,2.4289168061505055,77,320,design_279.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.91,0.88,1.0,0.24164659290245852
design_279.1,ESAG6__vs__ESAG7,2,43.707142857142856,13.17536852757632,14.53,10.082812368268382,77,320,design_279.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.8,3.0,0.24164659290245852
design_279.1,ESAG6__vs__ESAG7,3,41.569740259740264,12.934675324675325,19.02,4.1999040402095895,77,320,design_279.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.87,0.8,5.0,0.24164659290245852
design_279.1,ESAG6__vs__ESAG7,4,41.37116883116884,12.997083825265642,17.19,7.22998687424818,77,320,design_279.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.86,0.8,4.0,0.24164659290245852
design_279.1,ESAG6__vs__ESAG7,5,44.38831168831169,12.818893573958508,14.29,10.026248407656471,77,320,design_279.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb,0.85,0.78,2.0,0.24164659290245852
design_28.1,ESAG6__vs__ESAG7,1,88.41266666666667,2.721377777777778,2.02,0.654732031331378,60,320,design_28.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.95,0.94,1.0,0.2598150865203789
design_28.1,ESAG6__vs__ESAG7,2,67.79083333333332,4.180319444444445,9.03,0.6736686707922538,60,320,design_28.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.92,0.88,2.0,0.2598150865203789
design_28.1,ESAG6__vs__ESAG7,3,38.88466666666667,14.117336111111111,21.0,10.946701493990611,60,320,design_28.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.88,0.82,4.0,0.2598150865203789
design_28.1,ESAG6__vs__ESAG7,4,36.237833333333334,14.330033333333333,20.81,11.19076139032306,60,320,design_28.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.88,0.81,3.0,0.2598150865203789
design_28.1,ESAG6__vs__ESAG7,5,41.122499999999995,12.145525,23.91,13.297103235871814,60,320,design_28.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.8,5.0,0.2598150865203789
design_280.1,ESAG6__vs__ESAG7,1,47.439315068493144,9.253175079752298,21.48,2.0639550176228294,73,320,design_280.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.87,0.8,1.0,0.1398049214852058
design_280.1,ESAG6__vs__ESAG7,2,40.16958904109588,12.410202664665041,21.78,2.8273252132866813,73,320,design_280.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb,0.86,0.79,2.0,0.1398049214852058
design_280.1,ESAG6__vs__ESAG7,3,41.263424657534244,12.285468192906738,25.3,2.847223654785154,73,320,design_280.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.86,0.79,4.0,0.1398049214852058
design_280.1,ESAG6__vs__ESAG7,4,38.99356164383561,12.934287858885343,25.19,10.700797310482837,73,320,design_280.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.86,0.78,3.0,0.1398049214852058
design_280.1,ESAG6__vs__ESAG7,5,37.468356164383565,14.031932820416587,26.42,11.639214997598513,73,320,design_280.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb,0.85,0.78,5.0,0.1398049214852058
design_281.1,ESAG6__vs__ESAG7,1,57.755081967213115,5.3084574039236765,19.17,1.581108539471882,61,320,design_281.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.88,0.82,1.0,0.1627348721190975
design_281.1,ESAG6__vs__ESAG7,2,51.682295081967226,6.512950819672132,20.0,2.013763754770078,61,320,design_281.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.88,0.82,2.0,0.1627348721190975
design_281.1,ESAG6__vs__ESAG7,3,56.14163934426229,5.839610319806504,21.66,1.4280938404117975,61,320,design_281.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.88,0.81,4.0,0.1627348721190975
design_281.1,ESAG6__vs__ESAG7,4,59.075081967213116,4.251639344262296,21.31,1.1709061926638964,61,320,design_281.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.8,3.0,0.1627348721190975
design_281.1,ESAG6__vs__ESAG7,5,50.70065573770491,7.502547702230583,23.12,2.234886607464555,61,320,design_281.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.87,0.8,5.0,0.1627348721190975
design_282.1,ESAG6__vs__ESAG7,1,46.469423076923086,12.357818047337275,10.77,3.660716344604444,52,320,design_282.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,0.91,0.86,1.0,0.19847243174320625
design_282.1,ESAG6__vs__ESAG7,2,49.13038461538462,6.543128698224853,17.39,1.6314705362100792,52,320,design_282.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb,0.89,0.84,2.0,0.19847243174320625
design_282.1,ESAG6__vs__ESAG7,3,47.17230769230769,6.638417159763313,18.28,1.7563448598507716,52,320,design_282.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb,0.89,0.83,3.0,0.19847243174320625
design_282.1,ESAG6__vs__ESAG7,4,32.14634615384615,15.565436390532545,21.56,8.552337942971125,52,320,design_282.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.88,0.83,4.0,0.19847243174320625
design_282.1,ESAG6__vs__ESAG7,5,39.333461538461535,12.722921597633135,23.33,4.1820035937317765,52,320,design_282.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.81,5.0,0.19847243174320625
design_283.1,ESAG6__vs__ESAG7,1,90.33686567164177,2.4847293383827136,2.8,0.7556693945478148,67,320,design_283.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.94,0.93,1.0,0.3929764974319345
design_283.1,ESAG6__vs__ESAG7,2,88.33343283582089,2.583457340164847,3.54,0.7335152598039906,67,320,design_283.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.94,0.93,2.0,0.3929764974319345
design_283.1,ESAG6__vs__ESAG7,3,74.33656716417909,3.430997995099131,13.12,0.8258480443141609,67,320,design_283.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb,0.89,0.84,3.0,0.3929764974319345
design_283.1,ESAG6__vs__ESAG7,4,67.72776119402985,3.9396279795054574,19.42,1.122143263107965,67,320,design_283.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb,0.88,0.81,4.0,0.3929764974319345
design_283.1,ESAG6__vs__ESAG7,5,66.27925373134329,3.3394564490977947,19.91,0.8861033372660814,67,320,design_283.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.8,5.0,0.3929764974319345
design_284.1,ESAG6__vs__ESAG7,1,38.304,12.020375999999999,21.77,3.05287353948431,50,320,design_284.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.89,0.84,3.0,0.1478714852363569
design_284.1,ESAG6__vs__ESAG7,2,44.236399999999996,10.386856,21.14,4.575444798653212,50,320,design_284.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.89,0.83,2.0,0.1478714852363569
design_284.1,ESAG6__vs__ESAG7,3,45.048,8.123195999999998,21.03,7.227401104625305,50,320,design_284.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb,0.89,0.83,1.0,0.1478714852363569
design_284.1,ESAG6__vs__ESAG7,4,37.437999999999995,12.199504000000001,23.72,3.8871855773487924,50,320,design_284.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.88,0.83,4.0,0.1478714852363569
design_284.1,ESAG6__vs__ESAG7,5,43.669399999999996,10.400756,25.7,6.062335446940713,50,320,design_284.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb,0.88,0.82,5.0,0.1478714852363569
design_285.1,ESAG6__vs__ESAG7,1,42.22500000000001,9.589419378698226,22.59,11.006727849664559,52,320,design_285.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb,0.88,0.82,2.0,0.12939280437529938
design_285.1,ESAG6__vs__ESAG7,2,41.05557692307692,11.52308801775148,25.61,10.92476589778389,52,320,design_285.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.88,0.82,4.0,0.12939280437529938
design_285.1,ESAG6__vs__ESAG7,3,46.314423076923084,9.07741124260355,22.31,10.772526203061064,52,320,design_285.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.88,0.82,1.0,0.12939280437529938
design_285.1,ESAG6__vs__ESAG7,4,44.770192307692305,9.162544378698225,26.34,10.631586496206355,52,320,design_285.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb,0.88,0.82,5.0,0.12939280437529938
design_285.1,ESAG6__vs__ESAG7,5,40.806730769230775,11.044840976331361,23.61,10.842241655505294,52,320,design_285.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.87,0.81,3.0,0.12939280437529938
design_286.1,ESAG6__vs__ESAG7,1,55.53520547945205,9.08544567461062,7.24,2.628190834769162,73,320,design_286.1__vs__ESAG6__vs__ESAG7_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,0.91,0.87,1.0,0.23909656831759482
